EmployeeId,Gender,First Name,Last Name,Status,Vacancy Type,Rating,Workforce Planning A,Grade Key,Department Key,Division Key,ReasonForLeaving Key,FTE,Birth Date,Join Date,Leave Date
E-00858,Female,Alice,Henderson,Permanent Role,Replacement,,Active,4,1,5,7,1.0,1980-12-30,2008-02-15,
E-00859,Male,Jamie,Booth,Growth Role,Replacement,High On Track,Inactive,2,6,3,5,1.0,1965-07-14,2006-04-18,2021-05-09
E-00860,Male,Simon,Wong,Growth Role,Replacement,,Active,2,3,5,3,1.0,1981-01-22,2015-11-05,2024-11-28
E-00861,Male,Charlie,Green,Permanent Role,New,Under,Temporary,2,6,1,5,1.0,1962-08-03,2019-01-22,
E-00862,Male,Anthony,Morgan,Growth Role,New,On Track,Active,5,6,5,5,1.0,1983-01-21,2011-09-15,
E-00863,Male,Ahmed,Bell,Growth Role,Replacement,,Active,4,4,5,5,1.0,1974-04-22,2009-08-16,2012-05-31
E-00864,Female,Camille,Murray,Permanent Role,Replacement,Under,Active,3,1,4,3,1.0,1984-05-02,2012-02-08,2024-03-25
E-00865,Female,Lea,Diallo,Growth Role,New,On Track,Active,4,2,5,3,0.5,1988-05-15,2015-06-30,2021-11-27
E-00866,Male,Roman,Foster,Growth Role,Replacement,Under,Active,4,1,5,5,1.0,1979-02-04,2011-06-07,
E-00867,Male,Peter,Ford,Growth Role,Replacement,On Track,Temporary,4,8,4,2,1.0,1985-03-26,2008-03-06,
E-00868,Female,Francesca,Baldwin,Permanent Role,Replacement,On Track,Active,5,6,5,7,1.0,1983-07-28,2014-05-07,2021-09-25
E-00869,Male,Marek,Harris,Permanent Role,New,On Track,Active,3,7,5,7,1.0,1982-04-07,2013-04-27,2018-12-09
E-00870,Male,Edward,Brown,Permanent Role,Replacement,On Track,Active,5,1,5,5,0.5,1985-08-16,2013-12-12,2022-12-18
E-00871,Male,Hugo,Bennett,Permanent Role,Replacement,,Temporary,7,4,5,5,1.0,1976-06-21,2017-10-21,
E-00872,Female,Sofia,Curtis,Permanent Role,Replacement,On Track,Temporary,6,8,5,3,1.0,1986-01-26,2024-12-04,
E-00873,Female,Florence,Lawrence,Growth Role,Replacement,,Temporary,5,2,4,7,1.0,1992-08-31,2023-05-19,
E-00874,Female,Agata,West,Permanent Role,Replacement,Under,Temporary,3,5,2,5,1.0,1990-07-08,2020-11-17,2023-10-31
E-00875,Female,Phoebe,Hall,Growth Role,Replacement,,Temporary,6,4,4,3,1.0,1979-06-15,2003-09-23,2005-02-13
E-00876,Male,Milo,Dean,Growth Role,Replacement,High On Track,Inactive,2,6,5,3,1.0,1974-08-31,1997-02-14,2008-05-07
E-00877,Male,Adam,Cross,Permanent Role,New,High On Track,Active,5,3,3,5,1.0,1983-06-11,2008-08-17,2012-01-13
E-00878,Male,Matteo,Austin,Permanent Role,New,,Active,4,5,5,3,1.0,1994-04-28,2025-03-01,
E-00879,Male,Jasper,Smith,Growth Role,Replacement,,Active,2,5,5,6,1.0,1985-02-16,2021-02-02,
E-00880,Male,Daniel,Carter,Growth Role,New,High On Track,Active,3,5,1,3,1.0,1964-03-16,2008-10-29,2015-10-25
E-00881,Male,Jamie,Black,Growth Role,Replacement,High On Track,Temporary,1,3,5,5,1.0,1975-11-02,2003-11-19,
E-00882,Female,Salma,Pearson,Permanent Role,Replacement,,Temporary,5,3,5,7,0.5,1986-09-06,2020-09-30,
E-00883,Male,Joseph,King,Permanent Role,Replacement,,Temporary,7,3,5,7,1.0,1981-09-19,2023-07-20,
E-00884,Male,Alfie,Phillips,Permanent Role,Replacement,High On Track,Temporary,4,3,5,1,0.5,1987-07-27,2019-10-10,
E-00885,Male,Mason,Nicholson,Permanent Role,Replacement,,Active,6,1,4,5,0.5,1974-06-01,2009-01-26,2014-10-24
E-00886,Female,Yasmin,Armstrong,Permanent Role,Replacement,On Track,Temporary,1,1,2,3,1.0,1983-05-18,2005-04-03,2018-02-22
E-00887,Female,Millie,Clark,Permanent Role,Replacement,High On Track,Active,4,8,3,1,1.0,1990-09-02,2022-09-26,2024-04-03
E-00888,Male,Kristian,Grant,Growth Role,Replacement,,Temporary,7,7,5,3,1.0,1973-01-17,2012-06-16,2016-03-19
E-00889,Male,Hassan,Stone,Growth Role,Replacement,,Active,4,4,5,3,1.0,1985-10-21,2009-02-25,2019-05-18
E-00890,Male,Arthur,Allen,Growth Role,Replacement,,Active,4,4,5,4,0.5,1971-10-14,2010-04-27,2014-03-01
E-00891,Male,Brandon,Hill,Permanent Role,New,,Active,4,6,5,4,1.0,1993-06-21,2017-06-21,
E-00892,Male,Marek,Atkinson,Permanent Role,Replacement,,Temporary,4,5,5,3,1.0,2002-12-28,2024-04-10,
E-00893,Male,Jack,Wallace,Growth Role,Replacement,,Temporary,4,3,4,5,1.0,1972-10-09,1997-08-10,2021-10-05
E-00894,Male,Marek,Rose,Permanent Role,Replacement,High On Track,Temporary,7,6,5,5,1.0,1991-07-09,2015-02-28,
E-00895,Female,Magdalena,Murray,Permanent Role,Replacement,High On Track,Temporary,5,4,5,7,1.0,1981-02-28,2012-07-01,
E-00896,Female,Imani,Gray,Permanent Role,Replacement,,Active,5,5,4,2,0.5,1981-03-04,2017-11-15,
E-00897,Male,Thompson,Bailey,Permanent Role,Replacement,,Temporary,6,2,5,1,1.0,1960-06-04,2021-07-07,
E-00898,Male,Nico,Matthews,Growth Role,New,Under,Active,5,4,3,7,1.0,1962-10-22,1987-01-31,1989-08-10
E-00899,Female,Noor,Douglas,Permanent Role,New,,Temporary,4,2,5,5,1.0,1980-04-03,2008-08-04,2015-11-28
E-00900,Female,Nadia,Hudson,Permanent Role,Replacement,On Track,Active,4,4,4,3,1.0,1972-09-22,2016-12-01,2023-07-08
E-00901,Male,Oscar,Stone,Permanent Role,New,On Track,Temporary,1,5,2,3,1.0,1976-08-07,2007-10-07,2022-05-27
E-00902,Male,Ahmed,Cook,Permanent Role,Replacement,High On Track,Active,6,4,4,5,1.0,1985-09-24,2021-05-12,
E-00903,Female,Sienna,Holland,Growth Role,New,High On Track,Temporary,4,4,5,4,1.0,1990-10-26,2018-06-11,
E-00904,Male,Felix,Porter,Growth Role,Replacement,,Active,1,5,4,3,1.0,1988-12-17,2011-03-31,
E-00905,Male,Jan,Wallace,Growth Role,Replacement,,Temporary,1,3,5,3,1.0,1981-11-04,2003-08-18,2013-09-21
E-00906,Female,Lenka,Austin,Growth Role,Replacement,On Track,Active,3,4,3,3,1.0,1983-08-29,2010-10-25,2012-12-03
E-00907,Female,Tariro,Kelly,Permanent Role,Replacement,High On Track,Temporary,5,7,4,5,1.0,1983-05-30,2005-06-10,2015-08-04
E-00908,Female,Holly,Fisher,Permanent Role,Replacement,,Temporary,5,7,5,2,1.0,1987-01-29,2011-09-30,
E-00909,Male,Jasper,Lane,Growth Role,Replacement,,Temporary,4,4,5,5,1.0,1990-03-08,2012-01-10,2020-05-10
E-00910,Female,Kristina,Walters,Growth Role,Replacement,On Track,Temporary,5,7,3,5,0.5,1982-12-21,2004-12-20,
E-00911,Male,Oscar,Lewis,Permanent Role,Replacement,On Track,Temporary,4,2,5,5,1.0,1973-05-16,2019-12-29,
E-00912,Male,Arthur,Hunter,Permanent Role,Replacement,Under,Active,1,7,4,5,1.0,1995-12-11,2017-04-03,
E-00913,Male,Ryan,Stephens,Permanent Role,New,On Track,Active,2,4,5,3,1.0,1969-10-04,2000-11-09,2002-08-12
E-00914,Male,Mohammed,Holt,Permanent Role,New,,Temporary,4,4,2,4,0.5,1992-06-05,2014-11-04,
E-00915,Male,Archie,Edwards,Growth Role,New,On Track,Active,4,5,4,5,1.0,1970-04-06,2001-06-08,2008-01-26
E-00916,Female,Paulina,Woods,Permanent Role,New,,Inactive,4,7,5,6,1.0,1977-01-06,2017-08-18,
E-00917,Male,Mark,Stevens,Permanent Role,Replacement,,Temporary,5,5,1,3,1.0,1977-09-07,2018-11-26,2023-08-26
E-00918,Female,Maddison,Armstrong,Growth Role,Replacement,,Temporary,7,4,5,3,1.0,1978-05-07,2008-11-27,
E-00919,Female,Lucy,Harper,Growth Role,Replacement,,Temporary,4,3,4,5,1.0,1975-07-05,2003-02-15,2010-09-29
E-00920,Male,Dominic,Reed,Permanent Role,Replacement,On Track,Active,4,8,1,4,1.0,1996-05-21,2025-01-10,
E-00921,Male,Robert,Singh,Permanent Role,Replacement,On Track,Temporary,2,5,5,4,1.0,1999-06-19,2025-05-01,
E-00922,Female,Poppy,Nkosi,Permanent Role,Replacement,On Track,Active,5,4,2,1,1.0,1979-03-12,2004-07-26,2010-10-26
E-00923,Male,Simon,Miller,Permanent Role,Replacement,,Active,4,2,4,5,1.0,1993-11-05,2017-01-20,
E-00924,Male,Dominic,Cook,Permanent Role,Replacement,On Track,Active,4,3,4,4,1.0,1987-03-24,2021-05-29,
E-00925,Male,Aiden,Gray,Permanent Role,New,High On Track,Temporary,4,3,5,5,1.0,1980-03-21,2024-07-29,
E-00926,Male,Freddie,Harvey,Growth Role,New,High On Track,Inactive,1,5,4,5,1.0,1965-12-15,2006-05-25,
E-00927,Male,Theo,Johnson,Permanent Role,Replacement,,Active,3,5,2,5,1.0,1976-03-08,2008-05-10,2010-01-12
E-00928,Male,Ali,Francis,Permanent Role,Replacement,,Temporary,5,4,5,7,1.0,1977-12-06,2014-07-02,
E-00929,Female,Jasmine,Harper,Growth Role,Replacement,,Temporary,3,2,2,3,1.0,1979-08-22,2001-07-28,2017-07-05
E-00930,Male,Ali,Holland,Growth Role,Replacement,,Inactive,2,6,5,4,1.0,1994-03-28,2022-08-03,2025-01-26
E-00931,Female,Aurora,Mason,Permanent Role,New,Under,Active,4,8,5,3,1.0,1977-10-28,2001-08-27,2017-06-01
E-00932,Male,Aiden,Parsons,Permanent Role,Replacement,On Track,Active,4,7,4,4,1.0,1990-02-10,2015-02-04,2024-05-20
E-00933,Male,Nico,Atkinson,Permanent Role,Replacement,On Track,Temporary,5,4,5,3,1.0,1976-01-14,2013-09-10,
E-00934,Male,Andrew,Reed,Growth Role,Replacement,On Track,Active,3,3,2,1,1.0,1987-05-15,2017-01-01,
E-00935,Female,Layla,Fleming,Growth Role,New,On Track,Active,4,8,5,3,1.0,1975-02-19,2012-08-01,2014-02-25
E-00936,Male,Archie,Gibson,Growth Role,New,High On Track,Active,7,2,1,5,1.0,1978-02-04,2012-02-08,2020-01-19
E-00937,Male,Harry,Thomas,Permanent Role,Replacement,On Track,Temporary,3,4,3,4,1.0,1972-11-05,1996-09-18,2005-02-05
E-00938,Male,Ryan,Brooks,Permanent Role,New,High On Track,Temporary,2,3,4,5,1.0,1978-02-12,2009-06-26,2021-04-30
E-00939,Male,Michael,Holmes,Permanent Role,New,,Active,5,5,5,2,1.0,1979-07-30,2009-06-16,2009-07-21
E-00940,Female,Martha,Sanders,Growth Role,New,On Track,Active,5,4,3,3,1.0,1964-03-20,1991-07-02,2013-07-25
E-00941,Male,Sven,Walsh,Permanent Role,New,,Temporary,4,6,3,4,1.0,1994-07-25,2021-05-08,
E-00942,Male,Hassan,Grant,Permanent Role,Replacement,,Temporary,4,4,4,3,1.0,1982-08-02,2010-07-21,2021-04-23
E-00943,Male,Jamie,Saunders,Permanent Role,Replacement,,Active,1,4,5,3,1.0,1985-02-08,2015-08-18,
E-00944,Female,Lea,White,Permanent Role,New,High On Track,Inactive,5,3,5,1,1.0,1981-01-18,2016-11-28,2023-07-18
E-00945,Male,Joseph,Abebe,Permanent Role,Replacement,Under,Temporary,4,3,5,3,0.5,1980-02-23,2012-07-28,2020-08-26
E-00946,Female,Nina,Stone,Permanent Role,New,On Track,Active,5,8,3,4,1.0,1962-03-20,2005-07-11,2024-08-20
E-00947,Female,Tereza,Walters,Permanent Role,Replacement,,Temporary,4,8,5,5,1.0,1983-06-07,2024-11-28,
E-00948,Female,Anna,Bates,Permanent Role,Replacement,,Temporary,2,5,4,4,1.0,1970-07-22,2013-04-06,
E-00949,Male,Kacper,Palmer,Permanent Role,Replacement,,Active,5,2,2,3,0.5,1995-03-05,2024-03-28,
E-00950,Male,Tomas,Holland,Permanent Role,Replacement,,Temporary,2,1,3,1,1.0,1973-08-18,2011-12-13,
E-00951,Female,Francesca,Wilson,Permanent Role,Replacement,Under,Temporary,4,5,5,7,1.0,1964-02-10,1998-05-03,1998-11-22
E-00952,Male,Luka,Russell,Growth Role,Replacement,On Track,Active,4,4,3,1,1.0,1995-12-24,2021-10-25,
E-00953,Female,Noor,Booth,Permanent Role,Replacement,,Active,4,4,2,5,1.0,1993-04-25,2020-07-25,
E-00954,Male,George,Payne,Growth Role,Replacement,High On Track,Inactive,4,5,2,2,1.0,1962-06-04,2022-07-06,2024-04-13
E-00955,Female,Chinara,Barker,Permanent Role,Replacement,On Track,Active,3,2,2,4,1.0,1981-09-08,2022-09-07,
E-00956,Female,Samantha,Mills,Permanent Role,Replacement,High On Track,Active,2,5,4,3,1.0,1997-08-29,2018-12-12,
E-00957,Female,Samira,Matthews,Permanent Role,Replacement,,Active,7,6,3,2,1.0,1987-10-23,2023-01-17,
E-00958,Male,Simon,Mensah,Permanent Role,Replacement,On Track,Active,2,4,5,7,1.0,1973-06-27,1999-01-07,1999-12-22
E-00959,Female,Grace,Lane,Growth Role,Replacement,,Active,3,3,3,5,1.0,1997-01-22,2019-05-02,
E-00960,Male,Callum,Singh,Growth Role,New,High On Track,Active,5,1,5,7,1.0,1964-07-22,1993-05-22,2007-02-09
E-00961,Male,Theo,Hamilton,Growth Role,Replacement,,Temporary,5,2,1,5,1.0,1991-02-27,2019-07-24,2020-09-29
E-00962,Female,Imani,Barker,Permanent Role,New,,Temporary,3,7,3,7,1.0,1976-09-10,2003-01-05,2023-05-06
E-00963,Female,Millie,Reynolds,Permanent Role,Replacement,On Track,Active,6,5,5,3,1.0,1972-02-16,2016-10-07,
E-00964,Female,Layla,Zhang,Growth Role,Replacement,,Active,3,3,4,6,1.0,1968-10-28,2016-08-28,
E-00965,Male,Ali,Johnson,Permanent Role,New,High On Track,Temporary,5,5,5,1,0.5,1991-01-18,2021-05-31,2023-10-02
E-00966,Female,Phoebe,Taylor,Permanent Role,New,On Track,Active,6,4,2,4,1.0,1995-01-16,2019-12-27,
E-00967,Male,Patryk,Spencer,Permanent Role,Replacement,,Temporary,4,3,5,4,0.5,1995-07-28,2017-05-17,2019-06-10
E-00968,Female,Huda,Wells,Permanent Role,Replacement,On Track,Active,4,6,2,3,1.0,1983-04-24,2013-04-24,2024-09-26
E-00969,Female,Madison,Brown,Permanent Role,Replacement,High On Track,Active,4,3,3,4,1.0,1987-08-24,2024-07-30,
E-00970,Male,Felix,Hunt,Permanent Role,Replacement,On Track,Inactive,4,6,5,6,1.0,1976-03-12,2022-08-14,2025-07-20
E-00971,Male,Anthony,Dunn,Permanent Role,Replacement,,Temporary,7,4,5,1,1.0,1979-03-13,2016-07-13,
E-00972,Female,Emma,Adebayo,Permanent Role,Replacement,High On Track,Active,4,4,5,3,1.0,1992-03-10,2023-07-05,
E-00973,Male,Taylor,Stephens,Permanent Role,Replacement,On Track,Temporary,6,4,5,1,1.0,1977-06-20,2012-09-24,2014-07-30
E-00974,Female,Yasmin,Benson,Permanent Role,Replacement,On Track,Active,3,2,5,3,1.0,1965-02-13,2016-10-22,
E-00975,Female,Agata,Zhang,Growth Role,New,,Active,3,4,5,5,1.0,1996-04-03,2021-11-17,
E-00976,Female,Huda,Mitchell,Permanent Role,Replacement,,Temporary,2,8,4,4,1.0,1977-02-24,2015-07-01,2024-01-20
E-00977,Female,Makena,Davies,Permanent Role,Replacement,On Track,Active,3,7,4,5,1.0,1979-06-13,2010-06-03,
E-00978,Male,Lucas,Roberts,Permanent Role,New,,Active,5,8,5,1,1.0,1980-12-17,2021-03-01,
E-00979,Male,Adam,Davies,Permanent Role,Replacement,,Temporary,3,6,5,1,0.5,1983-06-25,2020-01-01,2020-01-15
E-00980,Female,Adanna,Stephens,Growth Role,Replacement,Under,Active,5,5,5,3,1.0,1990-11-19,2022-12-15,
E-00981,Male,Lewis,Armstrong,Growth Role,Replacement,,Active,4,1,5,5,0.5,1988-02-19,2025-05-12,2025-10-14
E-00982,Female,Eshe,Benson,Permanent Role,Replacement,On Track,Active,2,5,3,2,1.0,1983-09-12,2006-11-06,2011-01-25
E-00983,Female,Ngozi,Fletcher,Permanent Role,New,On Track,Temporary,3,2,4,6,1.0,1970-01-30,1994-04-06,1996-02-17
E-00984,Male,Milo,Nelson,Permanent Role,Replacement,On Track,Active,3,5,3,3,1.0,1996-11-12,2018-05-06,
E-00985,Male,Michael,Smith,Permanent Role,New,,Temporary,4,3,4,1,0.5,1988-06-21,2024-08-04,
E-00986,Male,Nathan,Taylor,Growth Role,Replacement,,Active,7,6,5,3,1.0,1977-06-19,2016-01-30,
E-00987,Female,Victoria,Shaw,Permanent Role,Replacement,High On Track,Temporary,4,6,2,7,1.0,1967-07-28,2024-05-30,
E-00988,Male,David,Baker,Permanent Role,Replacement,,Active,3,1,4,6,1.0,1977-04-29,2006-05-17,2017-11-03
E-00989,Female,Eva,Hawkins,Permanent Role,New,Under,Active,4,4,5,3,1.0,1971-12-09,2009-05-28,2024-08-01
E-00990,Male,Michael,Cox,Growth Role,New,,Temporary,3,3,4,6,1.0,1981-03-06,2003-05-09,2011-09-25
E-00991,Male,Theo,Barker,Permanent Role,Replacement,On Track,Active,5,6,5,3,1.0,1977-09-23,2016-10-27,2021-05-15
E-00992,Male,Gabriel,Johnson,Permanent Role,Replacement,,Temporary,6,5,5,3,1.0,1976-12-19,2022-03-22,
E-00993,Female,Kinga,Cross,Growth Role,New,On Track,Temporary,2,2,5,3,0.5,1976-09-21,2008-09-28,2022-09-21
E-00994,Male,Edward,Pearson,Permanent Role,Replacement,On Track,Temporary,5,6,2,3,1.0,1975-11-28,2003-11-17,2006-04-03
E-00995,Male,Dominic,Shaw,Permanent Role,Replacement,,Temporary,5,3,3,5,1.0,1993-09-02,2017-03-08,2017-07-19
E-00996,Male,Jake,Abebe,Permanent Role,Replacement,On Track,Active,5,3,3,3,0.5,1992-04-02,2020-02-19,
E-00997,Male,Anthony,Owen,Permanent Role,Replacement,On Track,Active,6,5,4,3,1.0,1964-02-28,2022-07-14,
E-00998,Male,Hugo,Reed,Permanent Role,New,,Active,3,3,5,5,1.0,1986-09-16,2013-11-10,
E-00999,Male,Stefan,Okafor,Permanent Role,Replacement,,Active,4,5,2,5,1.0,1989-06-15,2012-07-01,
E-01000,Female,Sara,Wallace,Permanent Role,New,,Active,5,5,4,4,1.0,1978-02-05,2008-07-24,2013-03-31
